customer_id,signup_date,plan,region,acq_channel,contract_type,age,age_flag
CUST02978,2024-08-09,Premium,East,Social,Monthly,66.0,
CUST02590,2024-08-18,Premium,Central,Social,Monthly,31.0,
CUST00131,2023-03-17,Standard,North,Organic,Annual,37.0,
CUST00970,2024-06-13,Enterprise,West,Social,Monthly,64.0,
CUST02468,2024-05-15,Basic,Central,Paid Search,Annual,34.0,
CUST00683,2023-06-10,Premium,West,Social,Monthly,69.0,
CUST02266,2024-11-15,Enterprise,East,Organic,Monthly,27.0,
CUST01888,2023-11-08,Basic,East,Referral,Annual,42.0,
CUST01432,2023-05-06,Premium,Central,Partner,Annual,31.0,
CUST02566,2024-12-29,Basic,North,Paid Search,Monthly,18.0,
CUST02925,2023-07-18,Basic,South,Paid Search,Monthly,35.0,
CUST00945,2023-12-08,Standard,South,Organic,Annual,,
CUST01233,2024-05-24,Standard,,Paid Search,Annual,52.0,
CUST00762,2025-01-20,Basic,West,Paid Search,Monthly,37.0,
CUST00315,2024-06-13,Basic,Central,Referral,Monthly,26.0,
CUST02995,2025-02-23,Basic,Central,Paid Search,Monthly,66.0,
CUST00855,2023-09-26,Standard,North,Referral,Annual,37.0,
CUST01631,2023-06-13,Enterprise,Central,Paid Search,Monthly,48.0,
CUST01638,2023-06-22,Enterprise,North,Paid Search,Monthly,21.0,
CUST01868,2023-07-03,Standard,North,Partner,Monthly,44.0,
CUST01471,2024-09-09,Basic,East,Partner,Monthly,60.0,
CUST00233,2024-02-09,Enterprise,North,Organic,Monthly,31.0,
CUST00326,2023-12-20,Enterprise,South,Social,Monthly,24.0,
CUST02789,2023-07-27,Premium,West,Organic,Monthly,41.0,
CUST00667,2023-08-02,Basic,East,Social,Monthly,56.0,
CUST00354,2023-12-20,Enterprise,South,Organic,Monthly,63.0,
CUST02929,2025-01-04,Basic,Central,Paid Search,Monthly,67.0,
CUST00002,2024-11-23,Premium,Central,Organic,Monthly,19.0,
CUST00059,2024-03-28,Standard,West,Referral,Monthly,62.0,
CUST01564,2024-09-14,Premium,Central,Paid Search,Monthly,18.0,
CUST02757,2023-11-04,Standard,West,Organic,Monthly,69.0,
CUST00835,2024-09-19,Premium,South,Paid Search,Monthly,48.0,
CUST01146,2025-01-23,Enterprise,Central,Partner,Annual,21.0,
CUST00597,2023-12-13,Standard,Central,Social,Annual,45.0,
CUST01436,2024-10-23,Enterprise,Central,Paid Search,Annual,61.0,
CUST01590,2024-05-18,Basic,North,Social,Monthly,44.0,
CUST01438,2024-10-26,Standard,Central,Organic,Annual,60.0,
CUST00716,2024-12-28,Basic,East,Referral,Monthly,,NEGATIVE_AGE
CUST00735,2025-02-09,Enterprise,North,Organic,Monthly,33.0,
CUST00088,2024-12-03,Premium,Central,Paid Search,Monthly,48.0,
CUST02150,2024-09-19,Premium,South,Social,Monthly,72.0,
CUST01338,2024-09-30,Premium,East,Partner,Annual,29.0,
CUST00743,2024-03-12,Basic,West,Social,Monthly,,NEGATIVE_AGE
CUST00562,2024-08-19,Standard,North,Organic,Monthly,59.0,
CUST01001,2023-07-18,Basic,East,Partner,Monthly,48.0,
CUST02973,2024-01-19,Standard,North,Organic,Annual,46.0,
CUST02710,2023-12-23,Basic,East,Partner,Monthly,28.0,
CUST02778,2023-11-13,Standard,South,Organic,Monthly,27.0,
CUST01652,2024-10-30,Basic,Central,Organic,Annual,23.0,
CUST02432,2023-05-22,Premium,South,Organic,Monthly,,
CUST02431,2024-02-18,Standard,West,Social,Monthly,48.0,
CUST02562,2024-09-16,Basic,South,Paid Search,Monthly,19.0,
CUST01422,2024-06-04,Premium,West,Partner,Monthly,38.0,
CUST02029,2023-02-09,Basic,Central,Social,Monthly,20.0,
CUST00780,2024-10-20,Basic,South,Organic,Monthly,63.0,
CUST02204,2024-03-21,Basic,East,Organic,Annual,47.0,
CUST02407,2024-10-11,Standard,East,Organic,Monthly,40.0,
CUST00480,2023-07-10,Standard,Central,Referral,Monthly,29.0,
CUST01403,2023-11-09,Premium,South,Organic,Annual,18.0,
CUST02018,2024-11-25,Basic,Central,Paid Search,Monthly,54.0,
CUST02998,2023-01-31,Premium,South,Paid Search,Monthly,18.0,
CUST02272,2024-06-19,Basic,,Social,Monthly,59.0,
CUST00394,2023-08-28,Standard,North,Organic,Annual,32.0,
CUST01082,2023-05-03,Basic,Central,Organic,Annual,59.0,
CUST01177,2024-09-11,Standard,North,Partner,Monthly,27.0,
CUST02387,2024-03-05,Standard,,Partner,Monthly,24.0,
CUST00510,2024-08-30,Basic,West,Organic,Annual,70.0,
CUST00149,2024-05-22,Basic,West,Social,Monthly,47.0,
CUST01475,2024-12-10,Basic,Central,Referral,Monthly,,
CUST02385,2024-12-19,Enterprise,West,Organic,Monthly,67.0,
CUST00742,2023-07-30,Standard,West,Referral,Annual,65.0,
CUST02771,2023-04-13,Basic,Central,Organic,Monthly,18.0,
CUST00832,2024-09-03,Standard,Central,Organic,Monthly,61.0,
CUST02709,2023-01-21,Standard,West,Partner,Monthly,34.0,
CUST00757,2023-07-22,Premium,West,Partner,Monthly,60.0,
CUST02062,2023-02-07,Enterprise,North,Social,Annual,64.0,
CUST01646,2024-10-22,Premium,East,Referral,Monthly,22.0,
CUST00912,2024-01-04,Enterprise,West,Partner,Monthly,20.0,
CUST01298,2023-09-26,Basic,West,Partner,Monthly,61.0,
CUST02157,2023-07-23,Standard,West,Organic,Annual,71.0,
CUST01847,2023-06-06,Basic,Central,Partner,Monthly,42.0,
CUST01372,2025-02-10,Premium,West,Social,Monthly,45.0,
CUST02623,2024-08-10,Basic,South,Social,Monthly,70.0,
CUST02511,2024-04-29,Basic,South,Social,Monthly,70.0,
CUST01218,2024-05-22,Premium,East,Referral,Monthly,38.0,
CUST02231,2024-08-07,Basic,South,Social,Annual,43.0,
CUST01789,2023-06-12,Standard,Central,Organic,Annual,27.0,
CUST02646,2023-02-19,Basic,North,Referral,Monthly,46.0,
CUST01533,2024-07-20,Basic,East,Organic,Monthly,67.0,
CUST02775,2023-04-09,Standard,South,Referral,Monthly,72.0,
CUST00988,2024-01-04,Enterprise,North,Social,Monthly,42.0,
CUST01915,2023-03-20,Basic,North,Referral,Annual,55.0,
CUST02877,2024-08-25,Premium,South,Organic,Annual,57.0,
CUST02286,2023-12-17,Standard,Central,Social,Monthly,,
CUST00114,2023-10-04,Standard,Central,Social,Monthly,70.0,
CUST01386,2023-08-11,Premium,Central,Organic,Monthly,41.0,
CUST00110,2024-01-12,Standard,North,Social,Monthly,20.0,
CUST00953,2024-03-16,Enterprise,South,Referral,Monthly,28.0,
CUST00684,2023-06-20,Basic,North,Partner,Annual,24.0,
CUST02382,2024-10-03,Standard,,Organic,Annual,68.0,
CUST02187,2024-01-21,Premium,South,Social,Monthly,26.0,
CUST02254,2024-05-09,Basic,North,Paid Search,Annual,47.0,
CUST00655,2023-05-27,Basic,South,Social,Monthly,58.0,
CUST01445,2023-04-24,Premium,Central,Paid Search,Monthly,30.0,
CUST01121,2024-04-30,Standard,South,Referral,Monthly,59.0,
CUST01106,2023-02-16,Basic,South,Organic,Monthly,37.0,
CUST00993,2024-03-13,Standard,East,Organic,Monthly,57.0,
CUST01281,2024-03-25,Standard,West,Social,Monthly,23.0,
CUST00617,2023-06-01,Standard,Central,Social,Annual,24.0,
CUST02903,2024-01-10,Standard,West,Social,Monthly,65.0,
CUST02892,2024-08-22,Enterprise,West,Organic,Annual,52.0,
CUST00220,2024-03-09,Premium,North,Partner,Monthly,40.0,
CUST00692,2023-02-25,Basic,South,Paid Search,Monthly,49.0,
CUST00919,2024-05-14,Premium,Central,Social,Monthly,59.0,
CUST00646,2023-07-14,Basic,South,Referral,Monthly,48.0,
CUST01604,2023-12-09,Basic,,Referral,Annual,50.0,
CUST01006,2023-02-01,Basic,West,Referral,Annual,,NEGATIVE_AGE
CUST00619,2023-09-28,Basic,West,Referral,Monthly,29.0,
CUST01576,2025-12-01,Basic,West,Partner,Annual,65.0,
CUST02622,2023-05-29,Standard,Central,Referral,Annual,72.0,
CUST00584,2024-03-23,Premium,West,Referral,Monthly,53.0,
CUST02683,2023-09-10,Basic,East,Organic,Monthly,49.0,
CUST00214,2023-04-28,Premium,Central,Social,Monthly,46.0,
CUST00065,2024-02-26,Premium,South,Organic,Annual,24.0,
CUST02264,2024-05-28,Basic,East,Paid Search,Annual,59.0,
CUST00471,2024-04-18,Basic,West,Referral,Monthly,60.0,
CUST01350,2023-07-02,Standard,West,Paid Search,Annual,61.0,
CUST00960,2024-02-01,Standard,South,Organic,Monthly,44.0,
CUST02093,2023-04-03,Premium,East,Partner,Annual,53.0,
CUST02870,2024-07-31,Basic,West,Paid Search,Monthly,33.0,
CUST00756,2024-04-17,Standard,North,Organic,Monthly,24.0,
CUST00329,2023-12-02,Enterprise,East,Organic,Monthly,50.0,
CUST01808,2024-04-21,Basic,South,Social,Annual,43.0,
CUST01609,2025-01-21,Basic,Central,Organic,Monthly,51.0,
CUST01165,2024-11-13,Premium,South,Organic,Monthly,38.0,
CUST01971,2024-05-02,Basic,South,Partner,Annual,64.0,
CUST02591,2023-06-05,Standard,Central,Organic,Monthly,50.0,
CUST00257,2024-01-31,Basic,Central,Social,Monthly,55.0,
CUST01457,2023-09-14,Basic,West,Organic,Monthly,21.0,
CUST01997,2024-01-22,Standard,West,Social,Monthly,25.0,
CUST01356,2024-02-04,Enterprise,East,Social,Annual,72.0,
CUST01052,2024-06-05,Standard,West,Paid Search,Monthly,45.0,
CUST02741,2023-03-03,Basic,South,Referral,Monthly,46.0,
CUST01938,2023-11-15,Basic,West,Referral,Monthly,55.0,
CUST02292,2024-04-28,Enterprise,East,Paid Search,Monthly,64.0,
CUST01866,2024-03-09,Standard,East,Social,Monthly,56.0,
CUST02664,2023-05-29,Premium,North,Paid Search,Annual,,NEGATIVE_AGE
CUST02461,2023-01-05,Enterprise,East,Partner,Annual,70.0,
CUST00634,2023-08-08,Premium,South,Referral,Monthly,44.0,
CUST00366,2024-06-20,Standard,South,Social,Monthly,30.0,
CUST02021,2023-09-13,Premium,East,Paid Search,Monthly,57.0,
CUST01251,2023-09-29,Basic,Central,Paid Search,Monthly,65.0,
CUST00737,2024-01-26,Enterprise,North,Paid Search,Monthly,36.0,
CUST02747,2023-05-26,Premium,South,Organic,Monthly,43.0,
CUST02891,2023-09-30,Premium,Central,Social,Monthly,55.0,
CUST01035,2023-08-30,Basic,North,Social,Annual,71.0,
CUST01856,2023-06-14,Basic,North,Partner,Annual,,NEGATIVE_AGE
CUST01506,2023-10-16,Premium,West,Partner,Annual,,
CUST00982,2024-04-09,Standard,North,Referral,Monthly,53.0,
CUST00873,2023-01-16,Standard,East,Paid Search,Annual,49.0,
CUST02033,2023-07-28,Basic,East,Social,Annual,22.0,
CUST02294,2025-02-19,Standard,West,Organic,Monthly,59.0,
CUST02656,2023-05-21,Basic,South,Organic,Monthly,30.0,
CUST02634,2024-03-08,Enterprise,West,Organic,Monthly,,
CUST01917,2024-08-03,Standard,East,Social,Monthly,28.0,
CUST00078,2024-03-16,Premium,Central,Referral,Monthly,46.0,
CUST01041,2024-08-14,Standard,South,Referral,Monthly,54.0,
CUST01858,2024-09-20,Standard,North,Organic,Annual,25.0,
CUST02374,2025-02-21,Enterprise,South,Paid Search,Monthly,44.0,
CUST00314,2024-08-11,Basic,East,Referral,Monthly,61.0,
CUST01810,2024-12-05,Basic,West,Organic,Monthly,52.0,
CUST02720,2025-02-18,Basic,South,Organic,Annual,33.0,
CUST00386,2023-05-19,Premium,West,Paid Search,Annual,46.0,
CUST01002,2023-02-06,Standard,West,Organic,Monthly,52.0,
CUST00614,2024-09-01,Basic,North,Organic,Monthly,53.0,
CUST00939,2023-02-14,Basic,North,Organic,Annual,,NEGATIVE_AGE
CUST00795,2024-06-26,Standard,West,Social,Monthly,55.0,
CUST00852,2023-09-05,Premium,East,Partner,Annual,23.0,
CUST02786,2024-12-25,Standard,East,Partner,Annual,62.0,
CUST00494,2024-12-21,Basic,Central,Organic,Annual,61.0,
CUST00291,2024-07-10,Standard,North,Social,Monthly,40.0,
CUST01353,2024-10-23,Basic,West,Organic,Monthly,30.0,
CUST00039,2023-07-14,Standard,South,Paid Search,Monthly,33.0,
CUST00260,2023-12-03,Premium,Central,Organic,Annual,50.0,
CUST01980,2024-11-29,Premium,Central,Paid Search,Annual,54.0,
CUST02085,2024-11-03,Basic,West,Partner,Annual,40.0,
CUST01306,2024-12-28,Standard,South,Organic,Monthly,26.0,
CUST00181,2023-10-09,Basic,North,Partner,Annual,71.0,
CUST00968,2023-02-20,Basic,West,Paid Search,Monthly,70.0,
CUST01702,2024-03-20,Standard,,Paid Search,Annual,33.0,
CUST02196,2023-04-19,Standard,North,Paid Search,Annual,59.0,
CUST01958,2024-05-02,Standard,East,Referral,Annual,49.0,
CUST02719,2023-04-14,Basic,South,Paid Search,Annual,53.0,
CUST01672,2024-05-03,Standard,East,Organic,Monthly,27.0,
CUST00906,2025-02-06,Standard,North,Social,Monthly,61.0,
CUST01885,2023-05-23,Basic,East,Social,Annual,32.0,
CUST00589,2025-02-02,Basic,East,Partner,Monthly,23.0,
CUST02384,2024-09-09,Enterprise,East,Organic,Annual,49.0,
CUST02406,2024-02-12,Standard,North,Organic,Monthly,56.0,
CUST01763,2024-01-28,Standard,West,Paid Search,Monthly,52.0,
CUST00876,2023-09-14,Premium,North,Organic,Annual,33.0,
CUST01230,2023-11-03,Standard,North,Partner,Monthly,,NEGATIVE_AGE
CUST00298,2024-09-21,Enterprise,East,Referral,Annual,21.0,
CUST00771,2024-02-08,Standard,,Social,Monthly,40.0,
CUST01376,2023-06-18,Standard,West,Social,Annual,59.0,
CUST02803,2024-08-17,Basic,Central,Organic,Monthly,33.0,
CUST00004,2024-10-27,Premium,West,Organic,Monthly,,
CUST01877,2024-03-07,Basic,West,Organic,Monthly,42.0,
CUST02625,2023-01-05,Basic,Central,Referral,Monthly,32.0,
CUST02905,2023-01-31,Basic,North,Social,Annual,62.0,
CUST01841,2023-05-09,Standard,West,Organic,Monthly,71.0,
CUST01417,2023-04-04,Basic,North,Paid Search,Monthly,29.0,
CUST00182,2023-10-21,Premium,South,Referral,Monthly,58.0,
CUST02478,2023-08-19,Basic,South,Paid Search,Annual,19.0,
CUST01305,2024-05-30,Standard,,Social,Monthly,38.0,
CUST00476,2024-02-02,Standard,Central,Organic,Monthly,47.0,
CUST02688,2024-03-06,Basic,North,Partner,Monthly,49.0,
CUST02777,2023-11-10,Basic,West,Paid Search,Annual,68.0,
CUST02681,2024-12-04,Standard,Central,Referral,Monthly,47.0,
CUST00871,2023-01-20,Basic,Central,Organic,Annual,36.0,
CUST02233,2025-02-27,Basic,North,Referral,Annual,58.0,
CUST02620,2023-03-30,Standard,South,Paid Search,Monthly,47.0,
CUST02481,2024-06-14,Standard,Central,Social,Annual,38.0,
CUST00848,2023-05-29,Premium,East,Paid Search,Monthly,43.0,
CUST00483,2024-01-29,Enterprise,Central,Referral,Monthly,49.0,
CUST02764,2023-08-30,Standard,West,Partner,Monthly,31.0,
CUST00012,2024-10-25,Basic,South,Paid Search,Monthly,47.0,
CUST01467,2023-07-18,Enterprise,South,Referral,Monthly,44.0,
CUST01067,2023-06-29,Basic,South,Paid Search,Annual,,NEGATIVE_AGE
CUST01118,2023-05-11,Basic,North,Referral,Monthly,51.0,
CUST01843,2025-01-15,Basic,East,Paid Search,Monthly,,
CUST00553,2023-05-20,Premium,Central,Organic,Monthly,46.0,
CUST00428,2023-12-06,Standard,North,Social,Annual,32.0,
CUST01556,2023-10-12,Basic,Central,Paid Search,Monthly,65.0,
CUST02510,2024-10-11,Enterprise,West,Organic,Monthly,42.0,
CUST01247,2023-11-21,Basic,West,Paid Search,Monthly,49.0,
CUST00299,2023-03-18,Standard,West,Paid Search,Annual,61.0,
CUST02433,2024-03-16,Premium,West,Organic,Monthly,30.0,
CUST00860,2024-07-31,Standard,Central,Paid Search,Monthly,52.0,
CUST02723,2023-06-09,Premium,South,Social,Annual,54.0,
CUST02574,2023-04-21,Enterprise,West,Organic,Annual,47.0,
CUST00452,2025-01-22,Standard,West,Partner,Annual,38.0,
CUST02611,2024-02-27,Basic,North,Referral,Monthly,22.0,
CUST00379,2023-04-25,Basic,Central,Partner,Monthly,52.0,
CUST01352,2024-07-20,Basic,West,Social,Monthly,57.0,
CUST00305,2024-02-01,Enterprise,,Organic,Monthly,46.0,
CUST00632,2024-08-23,Standard,East,Organic,Annual,65.0,
CUST01161,2024-07-15,Standard,East,Referral,Annual,37.0,
CUST01349,2024-03-01,Premium,Central,Referral,Monthly,36.0,
CUST02154,2024-12-27,Basic,Central,Social,Monthly,18.0,
CUST02371,2024-02-05,Standard,South,Social,Monthly,22.0,
CUST02521,2023-01-11,Premium,North,Paid Search,Monthly,48.0,
CUST02390,2024-09-13,Standard,West,Organic,Monthly,71.0,
CUST01728,2023-09-23,Basic,South,Organic,Monthly,25.0,
CUST01845,2025-02-19,Standard,East,Social,Monthly,38.0,
CUST00509,2024-02-11,Basic,North,Organic,Monthly,26.0,
CUST02470,2024-06-08,Basic,North,Paid Search,Annual,30.0,
CUST02342,2023-01-30,Premium,East,Organic,Monthly,65.0,
CUST00697,2024-02-27,Basic,Central,Organic,Monthly,56.0,
CUST00403,2023-03-22,Enterprise,East,Organic,Annual,30.0,
CUST00966,2023-02-09,Standard,West,Paid Search,Annual,33.0,
CUST01625,2023-08-13,Standard,West,Organic,Monthly,65.0,
CUST01749,2023-01-22,Premium,North,Paid Search,Monthly,71.0,
CUST00801,2024-09-18,Basic,West,Social,Monthly,68.0,
CUST02983,2023-09-07,Premium,South,Organic,Monthly,45.0,
CUST00116,2023-10-13,Premium,South,Social,Monthly,60.0,
CUST01822,2024-05-26,Premium,North,Social,Annual,34.0,
CUST00577,2024-07-31,Basic,South,Social,Annual,49.0,
CUST02302,2024-03-24,Enterprise,,Paid Search,Annual,,
CUST02270,2023-04-12,Enterprise,Central,Organic,Monthly,52.0,
CUST00390,2024-06-28,Basic,South,Organic,Monthly,35.0,
CUST02455,2024-07-09,Basic,East,Social,Monthly,21.0,
CUST02980,2024-07-02,Premium,Central,Paid Search,Annual,33.0,
CUST02164,2024-02-28,Basic,South,Organic,Monthly,36.0,
CUST02836,2023-12-08,Basic,North,Organic,Monthly,55.0,
CUST01450,2024-03-13,Standard,North,Social,Monthly,72.0,
CUST01226,2024-05-26,Basic,Central,Referral,Annual,69.0,
CUST01978,2023-03-30,Standard,North,Organic,Annual,18.0,
CUST00063,2025-06-02,Basic,South,Social,Annual,69.0,
CUST02961,2024-10-07,Basic,East,Organic,Annual,45.0,
CUST00150,2023-04-01,Basic,East,Organic,Annual,50.0,
CUST02006,2024-10-31,Basic,East,Paid Search,Monthly,24.0,
CUST02939,2024-12-04,Standard,East,Organic,Annual,31.0,
CUST01396,2024-08-21,Standard,West,Partner,Annual,49.0,
CUST01653,2023-05-08,Standard,East,Partner,Monthly,,NEGATIVE_AGE
CUST01086,2023-03-05,Basic,East,Partner,Monthly,70.0,
CUST02353,2025-02-17,Premium,East,Paid Search,Annual,55.0,
CUST02736,2024-04-19,Basic,North,Organic,Monthly,,NEGATIVE_AGE
CUST01189,2024-03-03,Basic,South,Organic,Annual,49.0,
CUST01563,2023-07-30,Standard,South,Social,Annual,32.0,
CUST01064,2024-05-11,Basic,,Organic,Annual,34.0,
CUST00712,2023-05-17,Basic,Central,Social,Annual,37.0,
CUST01217,2023-04-26,Premium,East,Organic,Monthly,26.0,
CUST00612,2023-06-27,Enterprise,South,Partner,Annual,26.0,
CUST02933,2024-11-30,Basic,South,Partner,Annual,19.0,
CUST00981,2023-01-06,Standard,West,Organic,Monthly,48.0,
CUST01343,2023-01-15,Basic,North,Referral,Monthly,19.0,
CUST02011,2023-01-22,Standard,North,Organic,Monthly,37.0,
CUST02354,2025-01-24,Enterprise,North,Social,Annual,58.0,
CUST01882,2023-12-21,Standard,Central,Social,Monthly,21.0,
CUST02858,2025-02-26,Basic,Central,Organic,Monthly,37.0,
CUST00409,2024-04-22,Standard,East,Paid Search,Monthly,49.0,
CUST02352,2024-12-28,Enterprise,,Paid Search,Monthly,35.0,
CUST00292,2023-02-18,Premium,East,Organic,Annual,45.0,
CUST00040,2023-03-19,Standard,Central,Organic,Annual,52.0,
CUST00405,2025-02-18,Standard,Central,Organic,Monthly,39.0,
CUST01209,2025-02-11,Basic,North,Partner,Monthly,30.0,
CUST00929,2024-08-08,Basic,Central,Partner,Monthly,33.0,
CUST01493,2025-02-08,Standard,West,Paid Search,Monthly,63.0,
CUST00188,2023-04-28,Standard,North,Organic,Annual,61.0,
CUST01648,2024-08-02,Standard,Central,Social,Monthly,22.0,
CUST01602,2023-04-13,Basic,West,Social,Annual,26.0,
CUST02869,2023-10-06,Standard,West,Referral,Annual,54.0,
CUST01100,2023-05-24,Basic,North,Social,Monthly,,
CUST02619,2023-06-01,Premium,West,Referral,Monthly,45.0,
CUST00998,2024-10-14,Basic,South,Referral,Monthly,22.0,
CUST00488,2025-01-06,Standard,South,Partner,Monthly,71.0,
CUST02113,2025-01-28,Basic,South,Organic,Annual,56.0,
CUST00536,2023-04-16,Premium,North,Organic,Monthly,20.0,
CUST02476,2023-06-06,Basic,East,Partner,Monthly,30.0,
CUST00371,2023-01-07,Basic,South,Paid Search,Monthly,,
CUST02726,2023-10-22,Standard,West,Referral,Monthly,52.0,
CUST02680,2024-09-19,Premium,,Social,Annual,30.0,
CUST00713,2024-12-19,Standard,East,Social,Annual,58.0,
CUST02559,2023-08-28,Enterprise,East,Referral,Annual,48.0,
CUST01786,2024-08-01,Basic,West,Organic,Monthly,37.0,
CUST00440,2023-06-07,Premium,East,Paid Search,Monthly,37.0,
CUST00321,2023-01-30,Basic,Central,Organic,Monthly,54.0,
CUST01529,2023-06-29,Standard,South,Social,Annual,47.0,
CUST02361,2025-02-20,Standard,North,Social,Monthly,19.0,
CUST00559,2024-07-23,Premium,South,Organic,Monthly,68.0,
CUST02183,2024-04-16,Basic,South,Organic,Monthly,,
CUST01606,2023-11-26,Basic,East,Social,Annual,65.0,
CUST01416,2024-03-23,Basic,North,Social,Monthly,34.0,
CUST02447,2023-03-02,Enterprise,West,Social,Annual,63.0,
CUST00249,2023-02-28,Basic,East,Organic,Annual,72.0,
CUST02971,2023-07-18,Basic,South,Paid Search,Annual,53.0,
CUST01408,2024-02-24,Basic,West,Paid Search,Monthly,60.0,
CUST02341,2023-11-10,Standard,East,Partner,Monthly,38.0,
CUST02248,2023-03-14,Premium,East,Social,Monthly,63.0,
CUST01483,2023-09-09,Basic,North,Organic,Monthly,24.0,
CUST01452,2023-02-14,Premium,South,Organic,Annual,52.0,
CUST01865,2023-11-16,Basic,South,Partner,Monthly,46.0,
CUST01170,2023-12-06,Standard,East,Paid Search,Monthly,66.0,
CUST00914,2023-11-04,Enterprise,South,Social,Monthly,70.0,
CUST02647,2023-10-28,Premium,North,Organic,Monthly,25.0,
CUST02972,2025-01-24,Premium,South,Paid Search,Monthly,59.0,
CUST00460,2024-10-15,Enterprise,North,Social,Annual,40.0,
CUST00144,2023-09-14,Basic,South,Partner,Annual,54.0,
CUST00018,2023-08-13,Enterprise,South,Paid Search,Monthly,21.0,
CUST01427,2023-09-09,Standard,West,Partner,Monthly,20.0,
CUST00038,2023-04-03,Standard,,Social,Monthly,30.0,
CUST00380,2023-03-06,Basic,Central,Paid Search,Annual,63.0,
CUST01680,2024-05-06,Standard,Central,Referral,Monthly,57.0,
CUST01252,2023-04-05,Premium,Central,Organic,Monthly,22.0,
CUST02701,2024-03-30,Standard,West,Social,Annual,19.0,
CUST00812,2023-08-26,Standard,North,Paid Search,Annual,28.0,
CUST02159,2024-12-14,Basic,West,Organic,Annual,29.0,
CUST02724,2023-10-13,Standard,West,Organic,Monthly,33.0,
CUST01019,2024-09-29,Standard,North,Organic,Monthly,38.0,
CUST02837,2023-01-05,Basic,West,Organic,Annual,43.0,
CUST00432,2024-12-02,Enterprise,East,Organic,Monthly,71.0,
CUST00089,2024-04-05,Basic,South,Social,Monthly,67.0,
CUST01206,2024-12-08,Premium,North,Organic,Annual,66.0,
CUST00930,2023-03-15,Basic,West,Paid Search,Annual,23.0,
CUST02099,2023-09-11,Basic,North,Social,Monthly,43.0,
CUST00117,2024-01-24,Basic,West,Social,Monthly,31.0,
CUST02907,2024-10-14,Standard,North,Referral,Monthly,69.0,
CUST00423,2023-09-04,Basic,Central,Organic,Monthly,68.0,
CUST02147,2024-05-05,Basic,East,Organic,Monthly,54.0,
CUST02053,2024-02-02,Enterprise,East,Organic,Annual,33.0,
CUST00444,2023-10-26,Standard,North,Social,Monthly,33.0,
CUST02243,2023-06-29,Standard,South,Paid Search,Monthly,19.0,
CUST00424,2024-11-02,Basic,West,Paid Search,Monthly,62.0,
CUST00490,2023-12-23,Premium,North,Paid Search,Annual,67.0,
CUST01719,2024-09-25,Basic,West,Partner,Monthly,64.0,
CUST02358,2024-09-28,Basic,West,Organic,Monthly,67.0,
CUST01937,2024-03-08,Basic,North,Social,Annual,56.0,
CUST02115,2024-05-15,Standard,East,Partner,Monthly,47.0,
CUST02948,2024-06-21,Premium,North,Partner,Monthly,19.0,
CUST02594,2024-04-01,Standard,Central,Social,Monthly,25.0,
CUST01839,2023-02-03,Basic,South,Social,Annual,51.0,
CUST01908,2024-08-12,Basic,North,Paid Search,Monthly,57.0,
CUST00147,2024-03-22,Standard,West,Partner,Monthly,44.0,
CUST02909,2025-05-02,Enterprise,North,Social,Annual,38.0,
CUST00643,2023-02-28,Premium,Central,Paid Search,Monthly,26.0,
CUST00651,2023-12-06,Basic,Central,Organic,Annual,48.0,
CUST01388,2024-04-04,Basic,North,Paid Search,Annual,69.0,
CUST00475,2023-04-27,Basic,West,Paid Search,Monthly,56.0,
CUST01050,2024-03-23,Enterprise,South,Organic,Monthly,44.0,
CUST00606,2024-04-21,Basic,East,Referral,Monthly,62.0,
CUST01897,2024-12-26,Standard,South,Social,Monthly,26.0,
CUST00407,2023-05-01,Premium,West,Partner,Annual,63.0,
CUST02941,2024-12-26,Basic,South,Social,Annual,23.0,
CUST01620,2024-08-29,Enterprise,North,Referral,Monthly,,
CUST01993,2023-10-05,Premium,North,Organic,Monthly,59.0,
CUST02575,2023-10-19,Basic,South,Paid Search,Monthly,21.0,
CUST00229,2024-08-04,Standard,North,Organic,Annual,21.0,
CUST00060,2023-06-02,Standard,East,Referral,Monthly,26.0,
CUST01792,2023-08-26,Premium,South,Social,Monthly,50.0,
CUST00766,2024-08-18,Standard,Central,Organic,Monthly,34.0,
CUST00385,2023-03-12,Enterprise,West,Organic,Monthly,67.0,
CUST02796,2023-03-06,Standard,West,Partner,Annual,56.0,
CUST00884,2024-12-08,Standard,Central,Organic,Annual,33.0,
CUST01887,2024-12-05,Premium,East,Social,Monthly,21.0,
CUST02186,2024-04-27,Standard,West,Referral,Annual,60.0,
CUST02842,2024-06-19,Premium,Central,Social,Annual,30.0,
CUST02314,2023-04-26,Standard,Central,Social,Monthly,47.0,
CUST01429,2023-03-03,Enterprise,West,Organic,Monthly,61.0,
CUST00772,2023-02-11,Basic,West,Organic,Monthly,32.0,
CUST00734,2023-08-12,Enterprise,Central,Paid Search,Annual,70.0,
CUST01242,2024-10-02,Basic,North,Paid Search,Annual,44.0,
CUST01840,2025-01-29,Standard,East,Organic,Monthly,45.0,
CUST00283,2024-11-15,Basic,,Organic,Monthly,50.0,
CUST01883,2024-07-02,Basic,West,Paid Search,Monthly,25.0,
CUST01057,2023-10-14,Standard,North,Paid Search,Monthly,33.0,
CUST00764,2023-05-24,Premium,,Organic,Annual,22.0,
CUST00819,2023-09-14,Standard,West,Referral,Annual,,
CUST00768,2024-02-06,Basic,Central,Social,Monthly,47.0,
