ticket_id,customer_id,created_date,category,priority,resolved,orphan_flag
TKT001062,CUST00694,2025-05-18,Billing,Medium,Yes,False
TKT001693,CUST01121,2024-08-01,Technical,Low,Yes,False
TKT002843,CUST01854,2024-07-15,Feature Request,Medium,Yes,False
TKT003875,CUST02495,2024-11-15,Feature Request,Medium,No,False
TKT003168,CUST02074,2024-05-04,Technical,Medium,Yes,False
TKT002546,CUST01671,2025-05-15,Account,Low,Yes,False
TKT001471,CUST00991,2023-11-12,Feature Request,Medium,No,False
TKT001704,CUST01126,2023-11-16,Billing,Low,No,False
TKT000118,CUST00086,2024-04-01,Technical,Low,Yes,False
TKT000262,CUST00180,2025-05-27,Technical,Low,No,False
TKT004184,CUST02723,2023-10-17,Billing,Low,No,False
TKT003146,CUST02060,2023-11-15,Billing,Medium,Yes,False
TKT002177,CUST01434,2025-04-08,Technical,Low,Yes,False
TKT002928,CUST01907,2025-03-06,Account,Low,Yes,False
TKT002530,CUST01666,2024-12-16,Account,High,Yes,False
TKT004616,CUST96392,2023-09-03,Technical,Medium,Yes,True
TKT002595,CUST01697,2025-03-29,Feature Request,Medium,Yes,False
TKT003374,CUST02205,2024-04-04,Account,High,Yes,False
TKT002466,CUST01623,2023-09-30,Technical,High,Yes,False
TKT002317,CUST01512,2025-02-28,Other,Medium,Yes,False
TKT000121,CUST00091,2025-03-02,Billing,High,Yes,False
TKT002688,CUST01759,2024-10-02,Technical,Low,Yes,False
TKT004125,CUST02678,2024-08-17,Other,High,Yes,False
TKT000195,CUST00138,2025-04-16,Billing,Medium,No,False
TKT000055,CUST00042,2025-01-02,Feature Request,Medium,Yes,False
TKT002970,CUST01937,2024-12-25,Feature Request,High,Yes,False
TKT002845,CUST01857,2024-09-30,Account,Low,No,False
TKT002375,CUST01556,2025-01-23,Billing,Medium,Yes,False
TKT001936,CUST01281,2025-03-03,Account,Medium,Yes,False
TKT003188,CUST02087,2024-12-22,Account,Medium,Yes,False
TKT001982,CUST01317,2024-02-08,Feature Request,High,No,False
TKT004229,CUST02760,2024-07-18,Billing,High,Yes,False
TKT003308,CUST02171,2024-02-25,Feature Request,Critical,Yes,False
TKT000605,CUST00394,2025-03-04,Billing,Medium,Yes,False
TKT000639,CUST00406,2024-03-31,Technical,Low,Yes,False
TKT002189,CUST01436,2024-12-06,Technical,High,Yes,False
TKT000263,CUST00182,2024-12-07,Feature Request,High,Yes,False
TKT001363,CUST00913,2023-11-28,Technical,Medium,No,False
TKT001338,CUST00888,2025-04-29,Feature Request,High,Yes,False
TKT002166,CUST01428,2023-10-26,Billing,Medium,Yes,False
TKT001454,CUST00969,2024-08-31,Billing,Low,Yes,False
TKT002627,CUST01711,2025-02-09,Technical,Low,Yes,False
TKT001894,CUST01247,2025-03-20,Other,Low,Yes,False
TKT001580,CUST01047,2024-11-22,Account,Low,Yes,False
TKT004114,CUST02671,2023-09-12,Technical,Low,Yes,False
TKT000135,CUST00099,2025-04-12,Technical,Low,Yes,False
TKT000216,CUST00151,2024-07-21,Feature Request,Medium,Yes,False
TKT003684,CUST02390,2025-04-07,Other,Medium,Yes,False
TKT004535,CUST02967,2024-05-10,Technical,Low,Yes,False
TKT004190,CUST02724,2024-05-25,Account,Medium,Yes,False
TKT002587,CUST01692,2025-02-21,Other,Medium,Yes,False
TKT004195,CUST02733,2024-01-22,Technical,Low,No,False
TKT001804,CUST01192,2024-12-20,Billing,Medium,Yes,False
TKT003304,CUST02167,2024-10-26,Billing,Medium,Yes,False
TKT003922,CUST02518,2024-03-28,Other,Low,Yes,False
TKT000316,CUST00209,2024-11-08,Other,Low,No,False
TKT003043,CUST01987,2024-09-14,Other,Low,Yes,False
TKT003074,CUST02004,2024-05-27,Feature Request,High,Yes,False
TKT001622,CUST01081,2024-05-28,Technical,Low,Yes,False
TKT004309,CUST02822,2025-05-27,Other,Medium,Yes,False
TKT000074,CUST00051,2023-11-15,Other,Low,Yes,False
TKT004400,CUST02874,2024-05-29,Technical,Low,Yes,False
TKT002290,CUST01496,2024-09-04,Technical,High,Yes,False
TKT002036,CUST01348,2025-05-01,Billing,Medium,No,False
TKT004020,CUST02602,2024-08-27,Account,Low,Yes,False
TKT003123,CUST02049,2025-02-13,Billing,Low,Yes,False
TKT004201,CUST02739,2024-12-14,Billing,Low,Yes,False
TKT004501,CUST02946,2025-05-19,Technical,Low,Yes,False
TKT001838,CUST01205,2025-02-04,Other,Medium,Yes,False
TKT002169,CUST01429,2023-05-18,Feature Request,Low,Yes,False
TKT000946,CUST00615,2024-10-02,Billing,Low,Yes,False
TKT000863,CUST00564,2023-07-20,Feature Request,Medium,Yes,False
TKT001101,CUST00719,2023-10-01,Account,Medium,Yes,False
TKT003437,CUST02236,2024-10-14,Other,Medium,Yes,False
TKT004112,CUST02671,2025-05-11,Other,Low,Yes,False
TKT004292,CUST02806,2023-08-17,Feature Request,Low,Yes,False
TKT000600,CUST00389,2024-06-28,Feature Request,Medium,Yes,False
TKT000448,CUST00302,2025-03-24,Account,Medium,Yes,False
TKT003260,CUST02132,2025-02-02,Account,Low,Yes,False
TKT001476,CUST00994,2024-01-14,Account,Low,Yes,False
TKT000070,CUST00049,2024-12-20,Technical,Low,Yes,False
TKT004291,CUST02806,2024-11-12,Feature Request,Low,Yes,False
TKT003129,CUST02054,2025-01-02,Billing,Low,Yes,False
TKT003003,CUST01964,2024-10-25,Account,Medium,Yes,False
TKT004302,CUST02815,2025-01-13,Other,Low,Yes,False
TKT001958,CUST01298,2025-03-24,Other,Low,Yes,False
TKT002090,CUST01383,2024-12-24,Billing,Medium,Yes,False
TKT002644,CUST01724,2024-12-26,Account,Medium,Yes,False
TKT000393,CUST00261,2024-11-29,Technical,Low,Yes,False
TKT003560,CUST02304,2024-12-04,Account,Low,Yes,False
TKT003510,CUST02275,2025-01-31,Other,Medium,Yes,False
TKT003427,CUST02231,2024-12-21,Feature Request,Low,Yes,False
TKT001250,CUST00828,2024-11-15,Other,Low,Yes,False
TKT002860,CUST01860,2024-03-11,Technical,Medium,No,False
TKT001780,CUST01173,2025-03-08,Feature Request,Medium,Yes,False
TKT000919,CUST00596,2025-01-30,Other,Low,Yes,False
TKT001280,CUST00859,2025-05-10,Billing,Low,Yes,False
TKT003183,CUST02085,2024-05-08,Billing,Medium,No,False
TKT002183,CUST01435,2024-07-02,Feature Request,Low,Yes,False
TKT001529,CUST01019,2025-04-23,Account,Critical,Yes,False
TKT003369,CUST02202,2024-09-13,Feature Request,Low,Yes,False
TKT003348,CUST02192,2025-02-02,Other,Low,Yes,False
TKT003829,CUST02472,2025-04-05,Technical,Critical,Yes,False
TKT000789,CUST00515,2025-02-04,Account,Medium,Yes,False
TKT002380,CUST01558,2024-04-08,Other,High,No,False
TKT000031,CUST00032,2024-09-12,Billing,Low,No,False
TKT003893,CUST02505,2024-12-08,Feature Request,Medium,Yes,False
TKT000861,CUST00564,2025-04-08,Account,High,Yes,False
TKT001078,CUST00702,2025-02-20,Account,Critical,Yes,False
TKT003647,CUST02367,2024-07-10,Billing,Low,Yes,False
TKT003618,CUST02348,2025-02-03,Other,Critical,Yes,False
TKT003662,CUST02373,2023-11-15,Technical,Low,No,False
TKT001628,CUST01082,2023-12-08,Account,High,Yes,False
TKT004212,CUST02746,2025-01-22,Feature Request,Low,Yes,False
TKT002409,CUST01576,2025-01-31,Billing,Low,Yes,False
TKT001886,CUST01243,2024-12-18,Technical,High,Yes,False
TKT003804,CUST02461,2023-01-12,Other,Low,Yes,False
TKT004286,CUST02804,2024-11-17,Feature Request,Low,Yes,False
TKT001924,CUST01270,2025-04-01,Feature Request,Medium,Yes,False
TKT000992,CUST00635,2024-06-12,Billing,Medium,No,False
TKT000402,CUST00273,2024-08-26,Technical,Low,Yes,False
TKT003451,CUST02241,2024-07-30,Billing,Low,Yes,False
TKT003076,CUST02007,2024-07-18,Other,Low,Yes,False
TKT000405,CUST00276,2024-04-22,Feature Request,Low,No,False
TKT002821,CUST01843,2025-03-16,Feature Request,Low,Yes,False
TKT002929,CUST01907,2024-11-21,Feature Request,Low,Yes,False
TKT004364,CUST02857,2024-05-05,Feature Request,Medium,No,False
TKT001993,CUST01322,2023-11-28,Feature Request,Low,Yes,False
TKT001093,CUST00712,2023-09-18,Feature Request,Low,Yes,False
TKT002022,CUST01339,2024-12-02,Technical,Medium,Yes,False
TKT002854,CUST01859,2024-05-13,Billing,Low,Yes,False
TKT004228,CUST02760,2025-02-12,Other,Medium,Yes,False
TKT000064,CUST00048,2024-11-27,Billing,High,Yes,False
TKT001246,CUST00827,2023-10-30,Technical,Medium,Yes,False
TKT003388,CUST02214,2024-08-15,Billing,Low,Yes,False
TKT000361,CUST00233,2024-11-16,Other,Low,Yes,False
TKT004221,CUST02752,2025-03-22,Technical,Medium,Yes,False
TKT001138,CUST00749,2024-09-05,Other,Medium,Yes,False
TKT000160,CUST00108,2024-11-15,Feature Request,Medium,Yes,False
TKT003463,CUST02253,2024-10-02,Other,Low,Yes,False
TKT000640,CUST00409,2024-08-14,Feature Request,Low,Yes,False
TKT001295,CUST00865,2024-08-03,Technical,Low,Yes,False
TKT000305,CUST00204,2024-03-30,Billing,High,Yes,False
TKT004570,CUST02984,2024-12-14,Other,High,Yes,False
TKT000418,CUST00284,2025-02-24,Other,Medium,Yes,False
TKT003443,CUST02239,2024-11-16,Other,Medium,Yes,False
TKT004021,CUST02604,2024-05-17,Feature Request,Low,No,False
TKT000381,CUST00254,2025-05-26,Technical,Critical,Yes,False
TKT000550,CUST00369,2025-04-11,Other,Low,Yes,False
TKT002701,CUST01768,2024-06-08,Other,Low,Yes,False
TKT003295,CUST02158,2024-05-07,Billing,Medium,Yes,False
TKT003811,CUST02464,2024-05-04,Feature Request,Low,Yes,False
TKT000746,CUST00496,2023-10-08,Billing,Medium,Yes,False
TKT003149,CUST02062,2025-01-25,Feature Request,High,Yes,False
TKT003624,CUST02352,2025-05-18,Account,High,Yes,False
TKT000400,CUST00272,2025-02-24,Technical,Medium,Yes,False
TKT004604,CUST97737,2023-04-29,Technical,Medium,Yes,True
TKT004524,CUST02958,2025-02-16,Other,Medium,No,False
TKT001470,CUST00988,2024-11-07,Feature Request,High,Yes,False
TKT003901,CUST02509,2025-03-29,Account,High,Yes,False
TKT004516,CUST02953,2024-03-17,Other,Low,Yes,False
TKT002892,CUST01878,2024-05-05,Billing,Low,No,False
TKT003014,CUST01972,2025-01-06,Account,High,Yes,False
TKT001871,CUST01226,2025-01-14,Technical,Low,No,False
TKT004164,CUST02712,2024-09-12,Billing,Low,Yes,False
TKT001716,CUST01138,2025-05-24,Feature Request,Medium,Yes,False
TKT000692,CUST00445,2024-09-16,Account,Low,Yes,False
TKT004548,CUST02973,2024-06-08,Feature Request,High,Yes,False
TKT003462,CUST02253,2024-08-20,Account,Medium,Yes,False
TKT001574,CUST01042,2025-05-04,Other,Medium,Yes,False
TKT004061,CUST02627,2024-10-07,Billing,High,Yes,False
TKT003007,CUST01966,2025-03-15,Account,Low,No,False
TKT001732,CUST01150,2024-09-12,Feature Request,Medium,Yes,False
TKT003645,CUST02365,2024-12-17,Account,High,Yes,False
TKT001942,CUST01285,2024-12-17,Other,Critical,Yes,False
TKT000152,CUST00105,2023-07-04,Billing,Low,Yes,False
TKT003444,CUST02239,2024-10-25,Technical,Low,Yes,False
TKT000086,CUST00058,2024-02-04,Feature Request,Medium,Yes,False
TKT003886,CUST02501,2024-06-13,Billing,Medium,Yes,False
TKT003055,CUST01990,2024-12-26,Feature Request,Low,Yes,False
TKT004089,CUST02642,2024-11-02,Account,Medium,Yes,False
TKT003181,CUST02081,2025-04-07,Billing,Low,Yes,False
TKT000641,CUST00409,2025-04-08,Billing,Medium,No,False
TKT004383,CUST02863,2025-01-07,Feature Request,Medium,Yes,False
TKT003895,CUST02506,2024-12-10,Other,Medium,Yes,False
TKT004308,CUST02822,2024-02-08,Account,Low,Yes,False
TKT003743,CUST02430,2023-10-06,Other,Medium,Yes,False
TKT002278,CUST01487,2025-01-21,Billing,Medium,No,False
TKT001233,CUST00816,2024-11-25,Billing,Low,Yes,False
TKT000252,CUST00167,2025-05-24,Billing,Medium,Yes,False
TKT000702,CUST00459,2025-05-15,Billing,Low,Yes,False
TKT003683,CUST02390,2025-04-15,Feature Request,Critical,No,False
TKT003454,CUST02244,2023-11-15,Feature Request,Critical,Yes,False
TKT003721,CUST02414,2024-05-16,Other,Medium,Yes,False
TKT001530,CUST01020,2024-12-19,Feature Request,Medium,Yes,False
TKT003612,CUST02345,2024-10-22,Billing,High,Yes,False
TKT000824,CUST00545,2024-10-08,Billing,Medium,No,False
TKT003675,CUST02383,2024-07-13,Other,Low,Yes,False
TKT004453,CUST02908,2023-11-27,Technical,Medium,Yes,False
TKT003671,CUST02378,2025-05-30,Account,Medium,No,False
TKT001506,CUST01008,2025-05-10,Billing,Low,Yes,False
TKT001913,CUST01266,2024-08-19,Other,Low,No,False
TKT004093,CUST02646,2024-05-14,Feature Request,Medium,No,False
TKT003670,CUST02377,2024-04-14,Technical,Medium,Yes,False
TKT004074,CUST02632,2024-07-20,Account,Medium,No,False
TKT000893,CUST00578,2024-08-07,Feature Request,Medium,Yes,False
TKT003555,CUST02301,2025-01-03,Technical,Low,Yes,False
TKT000682,CUST00440,2023-08-07,Account,Low,No,False
TKT002524,CUST01660,2025-05-25,Technical,Medium,No,False
TKT002108,CUST01394,2024-09-14,Account,High,No,False
TKT000385,CUST00257,2025-05-25,Billing,Low,Yes,False
TKT001748,CUST01156,2025-05-29,Other,Low,No,False
TKT003336,CUST02185,2025-02-26,Technical,Medium,Yes,False
TKT002879,CUST01874,2025-02-16,Other,Medium,Yes,False
TKT002225,CUST01453,2025-04-26,Technical,Low,No,False
TKT001071,CUST00698,2025-02-21,Other,Medium,Yes,False
TKT001751,CUST01156,2025-04-15,Other,Low,Yes,False
TKT004525,CUST02958,2024-09-25,Other,Low,Yes,False
TKT000034,CUST00035,2025-02-19,Other,Low,Yes,False
TKT003378,CUST02206,2025-01-26,Billing,High,Yes,False
TKT001554,CUST01031,2024-04-28,Billing,Low,Yes,False
TKT002817,CUST01840,2025-03-19,Account,Medium,No,False
TKT003395,CUST02218,2024-09-11,Technical,High,Yes,False
TKT004454,CUST02910,2025-04-24,Other,High,Yes,False
TKT001764,CUST01163,2024-03-23,Account,Critical,Yes,False
TKT000066,CUST00049,2024-09-26,Billing,Medium,No,False
TKT000443,CUST00295,2024-07-11,Technical,Medium,Yes,False
TKT001897,CUST01249,2025-03-31,Billing,High,Yes,False
TKT003568,CUST02308,2023-08-25,Billing,High,Yes,False
TKT004236,CUST02769,2024-05-11,Feature Request,High,Yes,False
TKT004414,CUST02885,2024-11-23,Feature Request,High,Yes,False
TKT004033,CUST02608,2024-08-06,Other,High,Yes,False
TKT002060,CUST01363,2024-09-15,Billing,Critical,No,False
TKT000715,CUST00468,2024-09-28,Feature Request,Low,Yes,False
TKT001801,CUST01191,2025-04-03,Account,Medium,Yes,False
TKT000748,CUST00496,2024-10-28,Other,Low,Yes,False
TKT004298,CUST02811,2025-03-12,Other,Low,No,False
TKT002802,CUST01833,2023-10-24,Technical,Low,Yes,False
TKT002387,CUST01561,2024-10-22,Account,Medium,No,False
TKT003912,CUST02514,2025-02-06,Account,Medium,Yes,False
TKT001783,CUST01174,2025-05-30,Technical,Low,Yes,False
TKT002790,CUST01823,2024-12-11,Feature Request,Medium,Yes,False
TKT000629,CUST00403,2023-08-09,Technical,Low,Yes,False
TKT003430,CUST02232,2024-12-27,Billing,Low,Yes,False
TKT004615,CUST96993,2024-07-03,Technical,Medium,Yes,True
TKT003166,CUST02073,2023-12-28,Other,Medium,No,False
TKT003716,CUST02413,2024-08-28,Account,High,Yes,False
TKT003632,CUST02358,2025-03-13,Account,Critical,Yes,False
TKT001378,CUST00920,2025-01-23,Other,Medium,No,False
TKT003000,CUST01958,2024-09-18,Account,Low,Yes,False
TKT003111,CUST02041,2025-02-17,Account,Medium,Yes,False
TKT000778,CUST00511,2023-12-31,Billing,Low,Yes,False
TKT002658,CUST01732,2025-05-16,Feature Request,Low,Yes,False
TKT003137,CUST02058,2023-07-03,Billing,Low,Yes,False
TKT001427,CUST00950,2025-02-25,Billing,High,Yes,False
TKT001786,CUST01184,2025-05-17,Feature Request,Critical,Yes,False
TKT003682,CUST02389,2024-12-20,Other,High,Yes,False
TKT001609,CUST01072,2024-06-26,Account,Low,No,False
TKT001525,CUST01018,2024-12-16,Feature Request,Low,Yes,False
TKT000987,CUST00634,2024-10-29,Account,Low,Yes,False
TKT002428,CUST01592,2024-02-07,Technical,Low,Yes,False
TKT000705,CUST00464,2025-02-04,Other,Low,Yes,False
TKT001106,CUST00726,2025-04-23,Technical,Medium,Yes,False
TKT001186,CUST00782,2025-05-05,Account,Medium,Yes,False
TKT000755,CUST00500,2024-08-22,Account,Medium,Yes,False
TKT002330,CUST01527,2024-10-01,Technical,High,Yes,False
TKT001721,CUST01138,2024-12-28,Account,Low,Yes,False
TKT001423,CUST00946,2024-12-19,Other,Low,Yes,False
TKT003356,CUST02194,2025-03-31,Technical,High,Yes,False
TKT002814,CUST01838,2025-05-12,Account,High,Yes,False
TKT004349,CUST02842,2025-03-03,Feature Request,Medium,Yes,False
TKT001766,CUST01164,2025-02-01,Account,High,Yes,False
TKT003689,CUST02393,2023-06-19,Technical,Low,Yes,False
TKT001567,CUST01038,2025-03-02,Billing,High,Yes,False
TKT003405,CUST02224,2024-01-30,Technical,Low,Yes,False
TKT000254,CUST00172,2025-05-02,Technical,Critical,Yes,False
TKT000958,CUST00620,2023-10-21,Billing,High,Yes,False
TKT001303,CUST00869,2025-03-30,Feature Request,Medium,Yes,False
TKT002937,CUST01913,2025-01-31,Technical,High,Yes,False
TKT003253,CUST02128,2025-05-11,Billing,High,Yes,False
TKT003528,CUST02285,2023-06-21,Other,Critical,Yes,False
TKT001197,CUST00788,2025-03-16,Technical,Low,Yes,False
TKT002796,CUST01828,2025-01-07,Technical,High,No,False
TKT002662,CUST01739,2024-12-23,Account,Medium,Yes,False
TKT002463,CUST01620,2025-04-24,Technical,Critical,No,False
TKT000297,CUST00199,2024-01-18,Feature Request,Medium,Yes,False
TKT000914,CUST00594,2025-05-11,Account,Low,No,False
TKT004458,CUST02913,2025-04-24,Account,Medium,Yes,False
TKT003472,CUST02258,2025-04-07,Billing,Medium,Yes,False
TKT004239,CUST02773,2024-12-09,Technical,Medium,Yes,False
TKT000506,CUST00344,2024-10-05,Other,Medium,Yes,False
TKT000107,CUST00079,2025-03-12,Technical,High,Yes,False
TKT000177,CUST00122,2024-09-23,Account,Medium,No,False
TKT001556,CUST01031,2025-02-12,Feature Request,Low,Yes,False
TKT003855,CUST02487,2024-12-13,Other,Low,Yes,False
TKT003209,CUST02100,2025-03-10,Technical,High,Yes,False
TKT003002,CUST01964,2023-08-25,Technical,Medium,Yes,False
TKT001453,CUST00969,2024-01-18,Billing,Critical,Yes,False
TKT000658,CUST00424,2025-01-15,Technical,High,Yes,False
TKT001997,CUST01323,2025-05-11,Other,Low,Yes,False
TKT003423,CUST02230,2025-02-11,Technical,Low,Yes,False
TKT002729,CUST01791,2024-03-09,Billing,High,Yes,False
TKT003478,CUST02260,2025-02-25,Account,High,Yes,False
TKT002952,CUST01921,2025-05-07,Other,High,No,False
TKT004407,CUST02877,2025-02-01,Technical,High,Yes,False
TKT000317,CUST00209,2025-02-19,Feature Request,High,Yes,False
TKT002867,CUST01865,2024-04-28,Account,Low,Yes,False
TKT003061,CUST01995,2024-08-11,Feature Request,Low,Yes,False
TKT001388,CUST00928,2025-02-12,Technical,Low,No,False
TKT000265,CUST00182,2024-03-30,Feature Request,High,No,False
TKT003712,CUST02412,2024-12-06,Feature Request,High,Yes,False
TKT000738,CUST00489,2025-02-21,Feature Request,High,Yes,False
TKT004346,CUST02841,2023-11-11,Account,Critical,Yes,False
TKT003102,CUST02031,2024-01-30,Feature Request,Critical,Yes,False
TKT001040,CUST00676,2023-10-05,Feature Request,Medium,Yes,False
TKT001119,CUST00735,2025-05-01,Other,Critical,Yes,False
TKT003620,CUST02351,2024-08-11,Feature Request,Low,Yes,False
TKT001899,CUST01255,2024-01-10,Billing,Low,Yes,False
TKT002061,CUST01363,2025-05-16,Feature Request,Medium,Yes,False
TKT002575,CUST01687,2024-12-03,Account,Low,Yes,False
TKT003844,CUST02481,2024-07-31,Technical,High,Yes,False
TKT002482,CUST01630,2024-03-24,Billing,Low,No,False
TKT000485,CUST00327,2024-11-28,Technical,Low,No,False
TKT004129,CUST02680,2025-01-15,Other,Low,Yes,False
TKT002500,CUST01640,2025-04-17,Technical,Low,Yes,False
TKT001199,CUST00789,2025-05-06,Account,Medium,Yes,False
TKT000827,CUST00546,2024-06-16,Billing,Low,No,False
TKT004277,CUST02799,2024-07-27,Other,Medium,Yes,False
TKT001939,CUST01282,2024-06-17,Other,Medium,Yes,False
TKT001088,CUST00708,2024-09-28,Account,High,Yes,False
TKT002666,CUST01740,2025-03-31,Technical,Medium,Yes,False
TKT003587,CUST02323,2023-12-17,Account,Low,Yes,False
TKT002165,CUST01428,2024-06-27,Account,Medium,Yes,False
TKT003832,CUST02472,2024-08-25,Feature Request,Low,Yes,False
TKT004568,CUST02983,2025-03-19,Billing,Low,Yes,False
TKT001648,CUST01091,2024-10-07,Technical,Low,Yes,False
TKT002645,CUST01724,2025-02-28,Billing,Low,Yes,False
TKT002998,CUST01958,2025-05-12,Feature Request,High,Yes,False
TKT001154,CUST00760,2025-05-27,Feature Request,Medium,Yes,False
TKT002518,CUST01654,2023-04-19,Other,High,Yes,False
TKT000017,CUST00016,2024-07-12,Feature Request,Low,Yes,False
TKT000956,CUST00620,2024-10-14,Account,Low,Yes,False
TKT003822,CUST02466,2024-08-20,Feature Request,Low,Yes,False
TKT003854,CUST02487,2024-05-27,Other,Low,Yes,False
TKT002198,CUST01441,2024-05-15,Account,High,Yes,False
TKT001649,CUST01091,2025-04-18,Other,Medium,No,False
TKT000417,CUST00284,2025-03-20,Account,Medium,Yes,False
TKT003347,CUST02192,2024-09-24,Other,Medium,Yes,False
TKT000530,CUST00360,2024-05-04,Technical,Medium,No,False
TKT003299,CUST02161,2024-10-28,Account,Medium,Yes,False
TKT002770,CUST01815,2024-05-16,Other,Low,Yes,False
TKT002855,CUST01860,2024-10-26,Technical,High,Yes,False
TKT000767,CUST00504,2025-02-05,Feature Request,Critical,Yes,False
TKT001198,CUST00788,2024-10-20,Other,Low,Yes,False
